project_name,task_id,update_phase,task_name,baseline_end_date,actual_finish,slip_days,severity_score,change_type
Delta,tsk-042,Update_005,Task 042,2025-07-16,NA,0.0,0.0,Initial
Delta,tsk-042,Update_006,Task 042,NA,NA,0.0,0.0,Initial
Delta,tsk-042,Update_007,Task 042,2025-07-16,2025-09-24,70.0,10.0,Initial
Delta,tsk-042,Update_008,Task 042,2025-07-16,2025-09-24,70.0,10.0,No Change
Delta,tsk-042,Update_009,Task 042,2025-07-16,2025-09-24,70.0,10.0,No Change
Delta,tsk-042,Update_010,Task 042,2025-07-16,2025-09-24,70.0,10.0,No Change
Delta,tsk-042,Update_011,Task 042,2025-07-16,2025-09-24,70.0,10.0,No Change
Delta,tsk-042,Update_012,Task 042,2025-07-16,2025-09-24,70.0,10.0,No Change
Delta,tsk-042,Update_013,Task 042,2025-07-16,2025-09-24,70.0,10.0,No Change
Delta,tsk-042,Update_014,Task 042,2025-07-16,2025-09-24,70.0,10.0,No Change
Delta,tsk-042,Update_015,Task 042,2025-07-16,2025-09-24,70.0,10.0,No Change
Delta,tsk-043,Update_001,Task 043,2024-11-23,NA,0.0,0.0,Initial
Delta,tsk-043,Update_002,Task 043,2024-11-23,NA,0.0,0.0,Initial
Delta,tsk-043,Update_003,Task 043,2024-11-23,NA,0.0,0.0,Initial
Delta,tsk-043,Update_004,Task 043,2024-11-23,NA,0.0,0.0,Initial
Delta,tsk-043,Update_005,Task 043,2024-11-23,NA,0.0,0.0,Initial
Delta,tsk-043,Update_006,Task 043,NA,NA,0.0,0.0,Initial
Delta,tsk-043,Update_007,Task 043,2024-11-23,2025-01-15,53.0,10.0,Initial
Delta,tsk-043,Update_008,Task 043,2024-11-23,2025-01-15,53.0,10.0,No Change
Delta,tsk-043,Update_009,Task 043,2024-11-23,2025-01-15,53.0,10.0,No Change
Delta,tsk-043,Update_010,Task 043,2024-11-23,2025-01-15,53.0,10.0,No Change
Delta,tsk-043,Update_011,Task 043,2024-11-23,2025-01-15,53.0,10.0,No Change
Delta,tsk-043,Update_012,Task 043,2024-11-23,2025-01-15,53.0,10.0,No Change
Delta,tsk-043,Update_013,Task 043,2024-11-23,2025-01-15,53.0,10.0,No Change
Delta,tsk-043,Update_014,Task 043,2024-11-23,2025-01-15,53.0,10.0,No Change
Delta,tsk-043,Update_015,Task 043,2024-11-23,2025-01-15,53.0,10.0,No Change
Delta,tsk-044,Update_001,Task 044,2025-01-23,NA,0.0,0.0,Initial
Delta,tsk-044,Update_002,Task 044,2025-01-23,NA,0.0,0.0,Initial
Delta,tsk-044,Update_003,Task 044,2025-01-23,NA,0.0,0.0,Initial
Delta,tsk-044,Update_004,Task 044,2025-01-23,2025-02-17,25.0,10.0,Initial
Delta,tsk-044,Update_005,Task 044,2025-01-23,2025-02-17,25.0,10.0,No Change
Delta,tsk-044,Update_006,Task 044,NA,NA,0.0,0.0,Initial
Delta,tsk-044,Update_007,Task 044,2025-01-23,2025-02-17,25.0,10.0,Initial
Delta,tsk-044,Update_008,Task 044,2025-01-23,2025-02-17,25.0,10.0,No Change
Delta,tsk-044,Update_009,Task 044,2025-01-23,2025-02-17,25.0,10.0,No Change
Delta,tsk-044,Update_010,Task 044,2025-01-23,2025-02-17,25.0,10.0,No Change
Delta,tsk-044,Update_011,Task 044,2025-01-23,2025-02-17,25.0,10.0,No Change
Delta,tsk-044,Update_012,Task 044,2025-01-23,2025-02-17,25.0,10.0,No Change
Delta,tsk-044,Update_013,Task 044,2025-01-23,2025-02-17,25.0,10.0,No Change
Delta,tsk-044,Update_014,Task 044,2025-01-23,2025-02-17,25.0,10.0,No Change
Delta,tsk-044,Update_015,Task 044,2025-01-23,2025-02-17,25.0,10.0,No Change
Delta,tsk-045,Update_001,Task 045,2025-04-10,NA,0.0,0.0,Initial
Delta,tsk-045,Update_002,Task 045,2025-04-10,NA,0.0,0.0,Initial
Delta,tsk-045,Update_003,Task 045,2025-04-10,NA,0.0,0.0,Initial
Delta,tsk-045,Update_004,Task 045,2025-04-10,NA,0.0,0.0,Initial
Delta,tsk-045,Update_005,Task 045,2025-04-10,NA,0.0,0.0,Initial
Delta,tsk-045,Update_006,Task 045,NA,NA,0.0,0.0,Initial
Delta,tsk-045,Update_007,Task 045,2025-04-10,2025-05-30,50.0,10.0,Initial
Delta,tsk-045,Update_008,Task 045,2025-04-10,2025-05-30,50.0,10.0,No Change
Delta,tsk-045,Update_009,Task 045,2025-04-10,2025-05-30,50.0,10.0,No Change
Delta,tsk-045,Update_010,Task 045,2025-04-10,2025-05-30,50.0,10.0,No Change
Delta,tsk-045,Update_011,Task 045,2025-04-10,2025-05-30,50.0,10.0,No Change
Delta,tsk-045,Update_012,Task 045,2025-04-10,2025-05-30,50.0,10.0,No Change
Delta,tsk-045,Update_013,Task 045,2025-04-10,2025-06-01,52.0,10.0,Slipped Further
Delta,tsk-045,Update_014,Task 045,2025-04-10,2025-06-01,52.0,10.0,No Change
Delta,tsk-045,Update_015,Task 045,2025-04-10,2025-06-01,52.0,10.0,No Change
Delta,tsk-046,Update_001,Task 046,2025-08-17,NA,0.0,0.0,Initial
Delta,tsk-046,Update_002,Task 046,2025-08-17,NA,0.0,0.0,Initial
Delta,tsk-046,Update_003,Task 046,2025-08-17,2025-09-06,20.0,10.0,Initial
Delta,tsk-046,Update_004,Task 046,2025-08-17,2025-09-06,20.0,10.0,No Change
Delta,tsk-046,Update_005,Task 046,2025-08-17,2025-09-06,20.0,10.0,No Change
Delta,tsk-046,Update_006,Task 046,NA,NA,0.0,0.0,Initial
Delta,tsk-046,Update_007,Task 046,2025-08-17,2025-09-06,20.0,10.0,Initial
Delta,tsk-046,Update_008,Task 046,2025-08-17,2025-09-06,20.0,10.0,No Change
Delta,tsk-046,Update_009,Task 046,2025-08-17,2025-09-06,20.0,10.0,No Change
Delta,tsk-046,Update_010,Task 046,2025-08-17,2025-09-06,20.0,10.0,No Change
Delta,tsk-046,Update_011,Task 046,2025-08-17,2025-09-06,20.0,10.0,No Change
Delta,tsk-046,Update_012,Task 046,2025-08-17,2025-09-06,20.0,10.0,No Change
Delta,tsk-046,Update_013,Task 046,2025-08-17,2025-09-06,20.0,10.0,No Change
Delta,tsk-046,Update_014,Task 046,2025-08-17,2025-09-06,20.0,10.0,No Change
Delta,tsk-046,Update_015,Task 046,2025-08-17,2025-09-06,20.0,10.0,No Change
Delta,tsk-047,Update_001,Task 047,2025-01-18,NA,0.0,0.0,Initial
Delta,tsk-047,Update_002,Task 047,2025-01-18,2025-01-22,4.0,4.0,Initial
Delta,tsk-047,Update_003,Task 047,2025-01-18,2025-01-29,11.0,10.0,Slipped Further
Delta,tsk-047,Update_004,Task 047,2025-01-18,2025-01-29,11.0,10.0,No Change
Delta,tsk-047,Update_005,Task 047,2025-01-18,2025-01-29,11.0,10.0,No Change
Delta,tsk-047,Update_006,Task 047,NA,NA,0.0,0.0,Initial
Delta,tsk-047,Update_007,Task 047,2025-01-18,2025-01-29,11.0,10.0,Initial
Delta,tsk-047,Update_008,Task 047,2025-01-18,2025-01-29,11.0,10.0,No Change
Delta,tsk-047,Update_009,Task 047,2025-01-18,2025-01-29,11.0,10.0,No Change
Delta,tsk-047,Update_010,Task 047,2025-01-18,2025-01-29,11.0,10.0,No Change
Delta,tsk-047,Update_011,Task 047,2025-01-18,2025-01-29,11.0,10.0,No Change
Delta,tsk-047,Update_012,Task 047,2025-01-18,2025-01-29,11.0,10.0,No Change
Delta,tsk-047,Update_013,Task 047,2025-01-18,2025-01-29,11.0,10.0,No Change
Delta,tsk-047,Update_014,Task 047,2025-01-18,2025-01-29,11.0,10.0,No Change
Delta,tsk-047,Update_015,Task 047,2025-01-18,2025-01-29,11.0,10.0,No Change
Delta,tsk-048,Update_001,Task 048,2025-01-14,NA,0.0,0.0,Initial
Delta,tsk-048,Update_002,Task 048,2025-01-14,2025-01-31,17.0,10.0,Initial
Delta,tsk-048,Update_003,Task 048,2025-01-14,2025-01-31,17.0,10.0,No Change
Delta,tsk-048,Update_004,Task 048,2025-01-14,2025-01-31,17.0,10.0,No Change
Delta,tsk-048,Update_005,Task 048,2025-01-14,2025-01-31,17.0,10.0,No Change
Delta,tsk-048,Update_006,Task 048,NA,NA,0.0,0.0,Initial
Delta,tsk-048,Update_007,Task 048,2025-01-14,2025-01-31,17.0,10.0,Initial
Delta,tsk-048,Update_008,Task 048,2025-01-14,2025-01-31,17.0,10.0,No Change
Delta,tsk-048,Update_009,Task 048,2025-01-14,2025-01-31,17.0,10.0,No Change
Delta,tsk-048,Update_010,Task 048,2025-01-14,2025-01-31,17.0,10.0,No Change
Delta,tsk-048,Update_011,Task 048,2025-01-14,2025-01-31,17.0,10.0,No Change
Delta,tsk-048,Update_012,Task 048,2025-01-14,2025-01-31,17.0,10.0,No Change
Delta,tsk-048,Update_013,Task 048,2025-01-14,2025-01-31,17.0,10.0,No Change
Delta,tsk-048,Update_014,Task 048,2025-01-14,2025-01-31,17.0,10.0,No Change
Delta,tsk-048,Update_015,Task 048,2025-01-14,2025-01-31,17.0,10.0,No Change
Delta,tsk-049,Update_001,Task 049,2025-05-27,NA,0.0,0.0,Initial
Delta,tsk-049,Update_002,Task 049,2025-05-27,2025-06-04,8.0,10.0,Initial
Delta,tsk-049,Update_003,Task 049,2025-05-27,2025-06-04,8.0,10.0,No Change
Delta,tsk-049,Update_004,Task 049,2025-05-27,2025-06-04,8.0,10.0,No Change
Delta,tsk-049,Update_005,Task 049,2025-05-27,2025-06-04,8.0,10.0,No Change
Delta,tsk-049,Update_006,Task 049,NA,NA,0.0,0.0,Initial
Delta,tsk-049,Update_007,Task 049,2025-05-27,2025-06-06,10.0,10.0,Initial
Delta,tsk-049,Update_008,Task 049,2025-05-27,2025-06-06,10.0,10.0,No Change
Delta,tsk-049,Update_009,Task 049,2025-05-27,2025-06-06,10.0,10.0,No Change
Delta,tsk-049,Update_010,Task 049,2025-05-27,2025-06-06,10.0,10.0,No Change
Delta,tsk-049,Update_011,Task 049,2025-05-27,2025-06-06,10.0,10.0,No Change
Delta,tsk-049,Update_012,Task 049,2025-05-27,2025-06-06,10.0,10.0,No Change
Delta,tsk-049,Update_013,Task 049,2025-05-27,2025-06-06,10.0,10.0,No Change
Delta,tsk-049,Update_014,Task 049,2025-05-27,2025-06-06,10.0,10.0,No Change
Delta,tsk-049,Update_015,Task 049,2025-05-27,2025-06-06,10.0,10.0,No Change
Delta,tsk-050,Update_001,Task 050,2025-08-27,NA,0.0,0.0,Initial
Delta,tsk-050,Update_002,Task 050,2025-08-27,NA,0.0,0.0,Initial
Delta,tsk-050,Update_003,Task 050,2025-08-27,NA,0.0,0.0,Initial
Delta,tsk-050,Update_004,Task 050,2025-08-27,NA,0.0,0.0,Initial
Delta,tsk-050,Update_005,Task 050,2025-08-27,2025-09-20,24.0,10.0,Initial
Delta,tsk-050,Update_006,Task 050,NA,NA,0.0,0.0,Initial
Delta,tsk-050,Update_007,Task 050,2025-08-27,2025-09-20,24.0,10.0,Initial
Delta,tsk-050,Update_008,Task 050,2025-08-27,2025-09-20,24.0,10.0,No Change
Delta,tsk-050,Update_009,Task 050,2025-08-27,2025-09-20,24.0,10.0,No Change
Delta,tsk-050,Update_010,Task 050,2025-08-27,2025-09-26,30.0,10.0,Slipped Further
Delta,tsk-050,Update_011,Task 050,2025-08-27,2025-09-26,30.0,10.0,No Change
Delta,tsk-050,Update_012,Task 050,2025-08-27,2025-09-26,30.0,10.0,No Change
Delta,tsk-050,Update_013,Task 050,2025-08-27,2025-09-26,30.0,10.0,No Change
Delta,tsk-050,Update_014,Task 050,2025-08-27,2025-09-26,30.0,10.0,No Change
Delta,tsk-050,Update_015,Task 050,2025-08-27,2025-09-26,30.0,10.0,No Change
Delta,tsk-051,Update_001,Task 051,2025-04-18,NA,0.0,0.0,Initial
Delta,tsk-051,Update_002,Task 051,2025-04-18,NA,0.0,0.0,Initial
Delta,tsk-051,Update_003,Task 051,2025-04-18,NA,0.0,0.0,Initial
Delta,tsk-051,Update_004,Task 051,2025-04-18,2025-06-13,56.0,10.0,Initial
Delta,tsk-051,Update_005,Task 051,2025-04-18,2025-06-13,56.0,10.0,No Change
Delta,tsk-051,Update_006,Task 051,NA,NA,0.0,0.0,Initial
Delta,tsk-051,Update_007,Task 051,2025-04-18,2025-06-13,56.0,10.0,Initial
Delta,tsk-051,Update_008,Task 051,2025-04-18,2025-06-13,56.0,10.0,No Change
Delta,tsk-051,Update_009,Task 051,2025-04-18,2025-06-13,56.0,10.0,No Change
Delta,tsk-051,Update_010,Task 051,2025-04-18,2025-06-13,56.0,10.0,No Change
Delta,tsk-051,Update_011,Task 051,2025-04-18,2025-06-13,56.0,10.0,No Change
Delta,tsk-051,Update_012,Task 051,2025-04-18,2025-06-13,56.0,10.0,No Change
Delta,tsk-051,Update_013,Task 051,2025-04-18,2025-06-13,56.0,10.0,No Change
Delta,tsk-051,Update_014,Task 051,2025-04-18,2025-06-13,56.0,10.0,No Change
Delta,tsk-051,Update_015,Task 051,2025-04-18,2025-06-13,56.0,10.0,No Change
Delta,tsk-052,Update_001,Task 052,2025-11-25,NA,0.0,0.0,Initial
Delta,tsk-052,Update_002,Task 052,2025-11-25,NA,0.0,0.0,Initial
Delta,tsk-052,Update_003,Task 052,2025-11-25,2026-01-14,50.0,10.0,Initial
Delta,tsk-052,Update_004,Task 052,2025-11-25,2026-01-14,50.0,10.0,No Change
Delta,tsk-052,Update_005,Task 052,2025-11-25,2026-01-14,50.0,10.0,No Change
Delta,tsk-052,Update_006,Task 052,NA,NA,0.0,0.0,Initial
Delta,tsk-052,Update_007,Task 052,2025-11-25,2026-01-14,50.0,10.0,Initial
Delta,tsk-052,Update_008,Task 052,2025-11-25,2026-01-14,50.0,10.0,No Change
Delta,tsk-052,Update_009,Task 052,2025-11-25,2026-01-14,50.0,10.0,No Change
Delta,tsk-052,Update_010,Task 052,2025-11-25,2026-01-14,50.0,10.0,No Change
Delta,tsk-052,Update_011,Task 052,2025-11-25,2026-01-14,50.0,10.0,No Change
Delta,tsk-052,Update_012,Task 052,2025-11-25,2026-01-14,50.0,10.0,No Change
Delta,tsk-052,Update_013,Task 052,2025-11-25,2026-01-14,50.0,10.0,No Change
Delta,tsk-052,Update_014,Task 052,2025-11-25,2026-01-14,50.0,10.0,No Change
Delta,tsk-052,Update_015,Task 052,2025-11-25,2026-01-14,50.0,10.0,No Change
Delta,tsk-053,Update_001,Task 053,2025-08-15,NA,0.0,0.0,Initial
Delta,tsk-053,Update_002,Task 053,2025-08-15,2025-09-12,28.0,10.0,Initial
Delta,tsk-053,Update_003,Task 053,2025-08-15,2025-09-12,28.0,10.0,No Change
Delta,tsk-053,Update_004,Task 053,2025-08-15,2025-09-12,28.0,10.0,No Change
Delta,tsk-053,Update_005,Task 053,2025-08-15,2025-09-12,28.0,10.0,No Change
Delta,tsk-053,Update_006,Task 053,NA,NA,0.0,0.0,Initial
Delta,tsk-053,Update_007,Task 053,2025-08-15,2025-09-12,28.0,10.0,Initial
Delta,tsk-053,Update_008,Task 053,2025-08-15,2025-09-12,28.0,10.0,No Change
Delta,tsk-053,Update_009,Task 053,2025-08-15,2025-09-12,28.0,10.0,No Change
Delta,tsk-053,Update_010,Task 053,2025-08-15,2025-09-12,28.0,10.0,No Change
Delta,tsk-053,Update_011,Task 053,2025-08-15,2025-09-12,28.0,10.0,No Change
Delta,tsk-053,Update_012,Task 053,2025-08-15,2025-09-12,28.0,10.0,No Change
Delta,tsk-053,Update_013,Task 053,2025-08-15,2025-09-12,28.0,10.0,No Change
Delta,tsk-053,Update_014,Task 053,2025-08-15,2025-09-12,28.0,10.0,No Change
Delta,tsk-053,Update_015,Task 053,2025-08-15,2025-09-12,28.0,10.0,No Change
Delta,tsk-054,Update_001,Task 054,2025-07-22,2025-08-04,13.0,10.0,Initial
Delta,tsk-054,Update_002,Task 054,2025-07-22,2025-08-04,13.0,10.0,No Change
Delta,tsk-054,Update_003,Task 054,2025-07-22,2025-08-04,13.0,10.0,No Change
Delta,tsk-054,Update_004,Task 054,2025-07-22,2025-08-04,13.0,10.0,No Change
Delta,tsk-054,Update_005,Task 054,2025-07-22,2025-08-04,13.0,10.0,No Change
Delta,tsk-054,Update_006,Task 054,NA,NA,0.0,0.0,Initial
Delta,tsk-054,Update_007,Task 054,2025-07-22,2025-08-04,13.0,10.0,Initial
Delta,tsk-054,Update_008,Task 054,2025-07-22,2025-08-04,13.0,10.0,No Change
Delta,tsk-054,Update_009,Task 054,2025-07-22,2025-08-04,13.0,10.0,No Change
Delta,tsk-054,Update_010,Task 054,2025-07-22,2025-08-10,19.0,10.0,Slipped Further
Delta,tsk-054,Update_011,Task 054,2025-07-22,2025-08-10,19.0,10.0,No Change
Delta,tsk-054,Update_012,Task 054,2025-07-22,2025-08-10,19.0,10.0,No Change
Delta,tsk-054,Update_013,Task 054,2025-07-22,2025-08-10,19.0,10.0,No Change
Delta,tsk-054,Update_014,Task 054,2025-07-22,2025-08-10,19.0,10.0,No Change
Delta,tsk-054,Update_015,Task 054,2025-07-22,2025-08-10,19.0,10.0,No Change
Delta,tsk-055,Update_001,Task 055,2024-12-15,NA,0.0,0.0,Initial
Delta,tsk-055,Update_002,Task 055,2024-12-15,NA,0.0,0.0,Initial
Delta,tsk-055,Update_003,Task 055,2024-12-15,NA,0.0,0.0,Initial
Delta,tsk-055,Update_004,Task 055,2024-12-15,NA,0.0,0.0,Initial
Delta,tsk-055,Update_005,Task 055,2024-12-15,NA,0.0,0.0,Initial
Delta,tsk-055,Update_006,Task 055,NA,NA,0.0,0.0,Initial
Delta,tsk-055,Update_007,Task 055,2024-12-15,2025-02-04,51.0,10.0,Initial
Delta,tsk-055,Update_008,Task 055,2024-12-15,2025-02-04,51.0,10.0,No Change
Delta,tsk-055,Update_009,Task 055,2024-12-15,2025-02-04,51.0,10.0,No Change
Delta,tsk-055,Update_010,Task 055,2024-12-15,2025-02-04,51.0,10.0,No Change
Delta,tsk-055,Update_011,Task 055,2024-12-15,2025-02-04,51.0,10.0,No Change
Delta,tsk-055,Update_012,Task 055,2024-12-15,2025-02-06,53.0,10.0,Slipped Further
Delta,tsk-055,Update_013,Task 055,2024-12-15,2025-02-06,53.0,10.0,No Change
Delta,tsk-055,Update_014,Task 055,2024-12-15,2025-02-12,59.0,10.0,Slipped Further
Delta,tsk-055,Update_015,Task 055,2024-12-15,2025-02-12,59.0,10.0,No Change
Delta,tsk-056,Update_001,Task 056,2025-04-03,NA,0.0,0.0,Initial
Delta,tsk-056,Update_002,Task 056,2025-04-03,NA,0.0,0.0,Initial
Delta,tsk-056,Update_003,Task 056,2025-04-03,2025-05-29,56.0,10.0,Initial
Delta,tsk-056,Update_004,Task 056,2025-04-03,2025-05-29,56.0,10.0,No Change
Delta,tsk-056,Update_005,Task 056,2025-04-03,2025-05-29,56.0,10.0,No Change
Delta,tsk-056,Update_006,Task 056,NA,NA,0.0,0.0,Initial
Delta,tsk-056,Update_007,Task 056,2025-04-03,2025-05-29,56.0,10.0,Initial
Delta,tsk-056,Update_008,Task 056,2025-04-03,2025-06-29,87.0,10.0,Slipped Further
Delta,tsk-056,Update_009,Task 056,2025-04-03,2025-06-29,87.0,10.0,No Change
Delta,tsk-056,Update_010,Task 056,2025-04-03,2025-06-29,87.0,10.0,No Change
Delta,tsk-056,Update_011,Task 056,2025-04-03,2025-06-29,87.0,10.0,No Change
Delta,tsk-056,Update_012,Task 056,2025-04-03,2025-06-29,87.0,10.0,No Change
Delta,tsk-056,Update_013,Task 056,2025-04-03,2025-06-29,87.0,10.0,No Change
Delta,tsk-056,Update_014,Task 056,2025-04-03,2025-06-29,87.0,10.0,No Change
Delta,tsk-056,Update_015,Task 056,2025-04-03,2025-06-29,87.0,10.0,No Change
Delta,tsk-057,Update_001,Task 057,2025-04-28,NA,0.0,0.0,Initial
Delta,tsk-057,Update_002,Task 057,2025-04-28,2025-05-06,8.0,8.0,Initial
Delta,tsk-057,Update_003,Task 057,2025-04-28,2025-05-06,8.0,8.0,No Change
Delta,tsk-057,Update_004,Task 057,2025-04-28,2025-05-06,8.0,8.0,No Change
Delta,tsk-057,Update_005,Task 057,2025-04-28,2025-05-31,33.0,10.0,Slipped Further
Delta,tsk-057,Update_006,Task 057,NA,NA,0.0,0.0,Initial
Delta,tsk-057,Update_007,Task 057,2025-04-28,2025-05-31,33.0,10.0,Initial
Delta,tsk-057,Update_008,Task 057,2025-04-28,2025-05-31,33.0,10.0,No Change
Delta,tsk-057,Update_009,Task 057,2025-04-28,2025-05-31,33.0,10.0,No Change
Delta,tsk-057,Update_010,Task 057,2025-04-28,2025-05-31,33.0,10.0,No Change
Delta,tsk-057,Update_011,Task 057,2025-04-28,2025-05-31,33.0,10.0,No Change
Delta,tsk-057,Update_012,Task 057,2025-04-28,2025-05-27,29.0,10.0,Recovered
Delta,tsk-057,Update_013,Task 057,2025-04-28,2025-05-27,29.0,10.0,No Change
Delta,tsk-057,Update_014,Task 057,2025-04-28,2025-05-27,29.0,10.0,No Change
Delta,tsk-057,Update_015,Task 057,2025-04-28,2025-05-27,29.0,10.0,No Change
Delta,tsk-058,Update_001,Task 058,2025-07-10,NA,0.0,0.0,Initial
Delta,tsk-058,Update_002,Task 058,2025-07-10,NA,0.0,0.0,Initial
Delta,tsk-058,Update_003,Task 058,2025-07-10,NA,0.0,0.0,Initial
Delta,tsk-058,Update_004,Task 058,2025-07-10,NA,0.0,0.0,Initial
Delta,tsk-058,Update_005,Task 058,2025-07-10,2025-07-01,-9.0,0.0,Initial
Delta,tsk-058,Update_006,Task 058,NA,NA,0.0,0.0,Initial
Delta,tsk-058,Update_007,Task 058,2025-07-10,2025-07-01,-9.0,0.0,Initial
Delta,tsk-058,Update_008,Task 058,2025-07-10,2025-07-01,-9.0,0.0,No Change
Delta,tsk-058,Update_009,Task 058,2025-07-10,2025-07-01,-9.0,0.0,No Change
Delta,tsk-058,Update_010,Task 058,2025-07-10,2025-07-01,-9.0,0.0,No Change
Delta,tsk-058,Update_011,Task 058,2025-07-10,2025-07-01,-9.0,0.0,No Change
Delta,tsk-058,Update_012,Task 058,2025-07-10,2025-07-01,-9.0,0.0,No Change
Delta,tsk-058,Update_013,Task 058,2025-07-10,2025-07-01,-9.0,0.0,No Change
Delta,tsk-058,Update_014,Task 058,2025-07-10,2025-07-01,-9.0,0.0,No Change
Delta,tsk-058,Update_015,Task 058,2025-07-10,2025-07-01,-9.0,0.0,No Change
Delta,tsk-059,Update_001,Task 059,2025-07-26,NA,0.0,0.0,Initial
Delta,tsk-059,Update_002,Task 059,2025-07-26,NA,0.0,0.0,Initial
Delta,tsk-059,Update_003,Task 059,2025-07-26,NA,0.0,0.0,Initial
Delta,tsk-059,Update_004,Task 059,2025-07-26,2025-08-18,23.0,10.0,Initial
Delta,tsk-059,Update_005,Task 059,2025-07-26,2025-08-18,23.0,10.0,No Change
Delta,tsk-059,Update_006,Task 059,NA,NA,0.0,0.0,Initial
Delta,tsk-059,Update_007,Task 059,2025-07-26,2025-08-18,23.0,10.0,Initial
Delta,tsk-059,Update_008,Task 059,2025-07-26,2025-08-18,23.0,10.0,No Change
Delta,tsk-059,Update_009,Task 059,2025-07-26,2025-08-18,23.0,10.0,No Change
Delta,tsk-059,Update_010,Task 059,2025-07-26,2025-08-18,23.0,10.0,No Change
Delta,tsk-059,Update_011,Task 059,2025-07-26,2025-08-18,23.0,10.0,No Change
Delta,tsk-059,Update_012,Task 059,2025-07-26,2025-08-18,23.0,10.0,No Change
Delta,tsk-059,Update_013,Task 059,2025-07-26,2025-08-18,23.0,10.0,No Change
Delta,tsk-059,Update_014,Task 059,2025-07-26,2025-08-18,23.0,10.0,No Change
Delta,tsk-059,Update_015,Task 059,2025-07-26,2025-08-18,23.0,10.0,No Change
Delta,tsk-060,Update_001,Task 060,2025-02-03,NA,0.0,0.0,Initial
Delta,tsk-060,Update_002,Task 060,2025-02-03,NA,0.0,0.0,Initial
Delta,tsk-060,Update_003,Task 060,2025-02-03,2025-02-28,25.0,10.0,Initial
Delta,tsk-060,Update_004,Task 060,2025-02-03,2025-03-09,34.0,10.0,Slipped Further
Delta,tsk-060,Update_005,Task 060,2025-02-03,2025-03-09,34.0,10.0,No Change
Delta,tsk-060,Update_006,Task 060,NA,NA,0.0,0.0,Initial
Delta,tsk-060,Update_007,Task 060,2025-02-03,2025-04-16,72.0,10.0,Initial
Delta,tsk-060,Update_008,Task 060,2025-02-03,2025-04-16,72.0,10.0,No Change
Delta,tsk-060,Update_009,Task 060,2025-02-03,2025-04-16,72.0,10.0,No Change
Delta,tsk-060,Update_010,Task 060,2025-02-03,2025-04-16,72.0,10.0,No Change
Delta,tsk-060,Update_011,Task 060,2025-02-03,2025-04-16,72.0,10.0,No Change
Delta,tsk-060,Update_012,Task 060,2025-02-03,2025-04-16,72.0,10.0,No Change
Delta,tsk-060,Update_013,Task 060,2025-02-03,2025-04-16,72.0,10.0,No Change
Delta,tsk-060,Update_014,Task 060,2025-02-03,2025-04-16,72.0,10.0,No Change
Delta,tsk-060,Update_015,Task 060,2025-02-03,2025-04-16,72.0,10.0,No Change
Delta,tsk-061,Update_001,Task 061,2025-07-06,NA,0.0,0.0,Initial
Delta,tsk-061,Update_002,Task 061,2025-07-06,NA,0.0,0.0,Initial
Delta,tsk-061,Update_003,Task 061,2025-07-06,2025-08-07,32.0,10.0,Initial
Delta,tsk-061,Update_004,Task 061,2025-07-06,2025-08-07,32.0,10.0,No Change
Delta,tsk-061,Update_005,Task 061,2025-07-06,2025-08-07,32.0,10.0,No Change
Delta,tsk-061,Update_006,Task 061,NA,NA,0.0,0.0,Initial
Delta,tsk-061,Update_007,Task 061,2025-07-06,2025-08-07,32.0,10.0,Initial
Delta,tsk-061,Update_008,Task 061,2025-07-06,2025-08-07,32.0,10.0,No Change
Delta,tsk-061,Update_009,Task 061,2025-07-06,2025-08-07,32.0,10.0,No Change
Delta,tsk-061,Update_010,Task 061,2025-07-06,2025-08-07,32.0,10.0,No Change
Delta,tsk-061,Update_011,Task 061,2025-07-06,2025-08-07,32.0,10.0,No Change
Delta,tsk-061,Update_012,Task 061,2025-07-06,2025-08-07,32.0,10.0,No Change
Delta,tsk-061,Update_013,Task 061,2025-07-06,2025-08-07,32.0,10.0,No Change
Delta,tsk-061,Update_014,Task 061,2025-07-06,2025-08-07,32.0,10.0,No Change
Delta,tsk-061,Update_015,Task 061,2025-07-06,2025-10-16,102.0,10.0,Slipped Further
Delta,tsk-062,Update_001,Task 062,2025-07-27,NA,0.0,0.0,Initial
Delta,tsk-062,Update_002,Task 062,2025-07-27,NA,0.0,0.0,Initial
Delta,tsk-062,Update_003,Task 062,2025-07-27,NA,0.0,0.0,Initial
Delta,tsk-062,Update_004,Task 062,2025-07-27,2025-08-19,23.0,10.0,Initial
Delta,tsk-062,Update_005,Task 062,2025-07-27,2025-08-19,23.0,10.0,No Change
Delta,tsk-062,Update_006,Task 062,NA,NA,0.0,0.0,Initial
Delta,tsk-062,Update_007,Task 062,2025-07-27,2025-08-19,23.0,10.0,Initial
Delta,tsk-062,Update_008,Task 062,2025-07-27,2025-08-19,23.0,10.0,No Change
Delta,tsk-062,Update_009,Task 062,2025-07-27,2025-08-19,23.0,10.0,No Change
Delta,tsk-062,Update_010,Task 062,2025-07-27,2025-08-19,23.0,10.0,No Change
Delta,tsk-062,Update_011,Task 062,2025-07-27,2025-08-19,23.0,10.0,No Change
Delta,tsk-062,Update_012,Task 062,2025-07-27,2025-08-19,23.0,10.0,No Change
Delta,tsk-062,Update_013,Task 062,2025-07-27,2025-08-19,23.0,10.0,No Change
Delta,tsk-062,Update_014,Task 062,2025-07-27,2025-08-19,23.0,10.0,No Change
