project_name,task_id,task_name,start_date,end_date,baseline_start,baseline_end,duration,percent_complete,update_phase,is_critical,slip_days,severity_score,change_type
Delta,tsk-014,Task 014,2025-10-20,2026-01-07,2025-10-19,2025-12-13,79.0,1.0,Update_002,False,25.0,10.0,Initial
Delta,tsk-015,Task 015,2025-05-21,NA,2025-05-23,2025-06-30,NA,0.884819911122414,Update_002,False,0.0,0.0,Initial
Delta,tsk-016,Task 016,2025-08-31,2025-11-11,2025-08-28,2025-10-14,72.0,0.503769373372517,Update_002,False,28.0,10.0,Initial
Delta,tsk-017,Task 017,2025-04-29,NA,2025-05-02,2025-06-29,NA,0.7331325767561612,Update_002,False,0.0,0.0,Initial
Delta,tsk-018,Task 018,2025-02-06,NA,2025-02-07,2025-04-02,NA,0.6941903145386958,Update_002,False,0.0,0.0,Initial
Delta,tsk-019,Task 019,2025-02-27,NA,2025-02-26,2025-03-24,NA,0.7542355605667341,Update_002,False,0.0,0.0,Initial
Delta,tsk-020,Task 020,2025-05-07,2025-08-05,2025-05-09,2025-06-16,90.0,1.0,Update_002,True,50.0,10.0,Initial
Delta,tsk-021,Task 021,2025-10-27,NA,2025-10-26,2025-12-25,NA,0.8715891828232303,Update_002,False,0.0,0.0,Initial
Delta,tsk-022,Task 022,2025-06-18,NA,2025-06-15,2025-07-05,NA,0.8446911917907842,Update_002,False,0.0,0.0,Initial
Delta,tsk-023,Task 023,2025-04-27,NA,2025-04-24,2025-05-10,NA,0.005,Update_002,False,0.0,0.0,Initial
Delta,tsk-024,Task 024,2024-11-07,2025-01-14,2024-11-07,2024-12-14,68.0,0.4981396438725284,Update_002,False,31.0,10.0,Initial
Delta,tsk-025,Task 025,2025-04-04,NA,2025-04-06,2025-05-22,NA,0.0011467454921427,Update_002,False,0.0,0.0,Initial
Delta,tsk-026,Task 026,2024-12-20,2025-01-31,2024-12-21,2025-01-07,42.0,1.0,Update_002,False,24.0,10.0,Initial
Delta,tsk-027,Task 027,2025-02-18,NA,2025-02-15,2025-04-05,NA,0.7345711848758472,Update_002,False,0.0,0.0,Initial
Delta,tsk-028,Task 028,2025-10-10,NA,2025-10-12,2025-10-26,NA,0.7494969834607699,Update_002,False,0.0,0.0,Initial
Delta,tsk-029,Task 029,2025-09-28,2025-11-21,2025-09-26,2025-10-17,54.0,1.0,Update_002,False,35.0,10.0,Initial
Delta,tsk-030,Task 030,2025-04-17,NA,2025-04-16,2025-06-12,NA,0.3875532444210873,Update_002,True,0.0,0.0,Initial
Delta,tsk-031,Task 031,2025-05-01,NA,2025-04-30,2025-06-20,NA,0.0037347208878927007,Update_002,False,0.0,0.0,Initial
Delta,tsk-032,Task 032,2025-10-25,NA,2025-10-24,2025-11-27,NA,0.6425427011064986,Update_002,False,0.0,0.0,Initial
Delta,tsk-033,Task 033,2025-07-17,2025-10-30,2025-07-19,2025-09-11,105.0,0.01,Update_002,False,49.0,10.0,Initial
Delta,tsk-034,Task 034,2025-05-25,2025-06-28,2025-05-22,2025-06-02,34.0,0.5993471090957919,Update_002,False,26.0,10.0,Initial
Delta,tsk-035,Task 035,2025-09-04,NA,2025-09-03,2025-10-21,NA,0.311020582164324,Update_002,False,0.0,0.0,Initial
Delta,tsk-036,Task 036,2025-10-24,NA,2025-10-27,2025-12-16,NA,0.002153675805493994,Update_002,False,0.0,0.0,Initial
Delta,tsk-037,Task 037,2025-06-04,2025-08-20,2025-06-06,2025-07-10,77.0,0.7473871903591651,Update_002,False,41.0,10.0,Initial
Delta,tsk-038,Task 038,2025-10-13,2025-11-30,2025-10-15,2025-11-03,48.0,0.408987723328047,Update_002,False,27.0,10.0,Initial
Delta,tsk-039,Task 039,2024-12-09,2025-01-29,2024-12-06,2024-12-21,51.0,1.0,Update_002,True,39.0,10.0,Initial
Delta,tsk-040,Task 040,2025-05-04,NA,2025-05-01,2025-06-21,NA,0.589413828930955,Update_002,False,0.0,0.0,Initial
Delta,tsk-041,Task 041,2025-09-12,2025-10-21,2025-09-12,2025-09-30,39.0,1.0,Update_002,False,21.0,10.0,Initial
Delta,tsk-042,Task 042,2025-06-20,NA,2025-06-23,2025-07-16,NA,0.42620974795132116,Update_002,False,0.0,0.0,Initial
Delta,tsk-043,Task 043,2024-11-04,NA,2024-11-04,2024-11-23,NA,0.5076099405869038,Update_002,True,0.0,0.0,Initial
Delta,tsk-044,Task 044,2024-11-30,NA,2024-11-29,2025-01-23,NA,0.0011731399815200902,Update_002,False,0.0,0.0,Initial
Delta,tsk-045,Task 045,2025-02-19,NA,2025-02-21,2025-04-10,NA,0.7654828414757737,Update_002,False,0.0,0.0,Initial
Delta,tsk-046,Task 046,2025-07-11,NA,2025-07-08,2025-08-17,NA,0.864742502539432,Update_002,False,0.0,0.0,Initial
Delta,tsk-047,Task 047,2024-12-24,2025-01-22,2024-12-24,2025-01-18,29.0,0.3081845333401301,Update_002,False,4.0,4.0,Initial
Delta,tsk-048,Task 048,2024-12-12,2025-01-31,2024-12-13,2025-01-14,50.0,0.01,Update_002,False,17.0,10.0,Initial
Delta,tsk-049,Task 049,2025-03-30,2025-06-04,2025-03-31,2025-05-27,66.0,0.010185062463813711,Update_002,True,8.0,10.0,Initial
Delta,tsk-050,Task 050,2025-07-13,NA,2025-07-12,2025-08-27,NA,0.3434497632878049,Update_002,False,0.0,0.0,Initial
Delta,tsk-051,Task 051,2025-02-28,NA,2025-03-02,2025-04-18,NA,0.005421089318770841,Update_002,False,0.0,0.0,Initial
Delta,tsk-052,Task 052,2025-10-28,NA,2025-10-25,2025-11-25,NA,0.6205453235858671,Update_002,True,0.0,0.0,Initial
Delta,tsk-053,Task 053,2025-07-14,2025-09-12,2025-07-14,2025-08-15,60.0,0.5088580548919851,Update_002,False,28.0,10.0,Initial
Delta,tsk-054,Task 054,2025-07-05,2025-08-04,2025-07-03,2025-07-22,30.0,0.5675701798018192,Update_002,False,13.0,10.0,No Change
Delta,tsk-055,Task 055,2024-11-10,NA,2024-11-10,2024-12-15,NA,0.82952009149176,Update_002,True,0.0,0.0,Initial
Delta,tsk-056,Task 056,2025-02-06,NA,2025-02-03,2025-04-03,NA,0.34950512066425277,Update_002,True,0.0,0.0,Initial
Delta,tsk-057,Task 057,2025-03-04,2025-05-06,2025-03-01,2025-04-28,63.0,1.0,Update_002,False,8.0,8.0,Initial
Delta,tsk-058,Task 058,2025-06-18,NA,2025-06-15,2025-07-10,NA,0.7947084281381004,Update_002,False,0.0,0.0,Initial
Delta,tsk-059,Task 059,2025-06-27,NA,2025-06-30,2025-07-26,NA,0.5146808105569629,Update_002,True,0.0,0.0,Initial
Delta,tsk-060,Task 060,2024-12-30,NA,2024-12-27,2025-02-03,NA,0.0038,Update_002,False,0.0,0.0,Initial
Delta,tsk-061,Task 061,2025-05-09,NA,2025-05-12,2025-07-06,NA,0.4932568213316012,Update_002,False,0.0,0.0,Initial
Delta,tsk-062,Task 062,2025-05-28,NA,2025-05-30,2025-07-27,NA,0.8864798317888716,Update_002,True,0.0,0.0,Initial
Delta,tsk-063,Task 063,2025-02-01,NA,2025-02-01,2025-02-25,NA,0.4205154539173765,Update_002,False,0.0,0.0,Initial
Delta,tsk-064,Task 064,2025-09-02,NA,2025-09-04,2025-09-15,NA,0.7159163644936086,Update_002,True,0.0,0.0,Initial
Delta,tsk-065,Task 065,2025-06-13,NA,2025-06-10,2025-07-25,NA,0.7928644368059199,Update_002,True,0.0,0.0,Initial
Delta,tsk-066,Task 066,2025-10-18,NA,2025-10-17,2025-11-09,NA,0.324710097167563,Update_002,False,0.0,0.0,Initial
Delta,tsk-067,Task 067,2025-03-09,2025-05-10,2025-03-09,2025-04-15,62.0,1.0,Update_002,False,25.0,10.0,No Change
Delta,tsk-068,Task 068,2025-02-04,NA,2025-02-01,2025-02-20,NA,0.7022312750126474,Update_002,True,0.0,0.0,Initial
Delta,tsk-069,Task 069,2025-04-13,NA,2025-04-10,2025-05-16,NA,0.8709299846131962,Update_002,False,0.0,0.0,Initial
Delta,tsk-070,Task 070,2025-02-13,2025-05-02,2025-02-13,2025-04-04,78.0,1.0,Update_002,False,28.0,10.0,Initial
Delta,tsk-071,Task 071,2025-07-23,2025-10-30,2025-07-23,2025-09-17,99.0,0.9312052509026298,Update_002,False,43.0,10.0,Initial
Delta,tsk-072,Task 072,2025-09-30,2025-12-15,2025-10-02,2025-11-09,76.0,0.01,Update_002,False,36.0,10.0,Initial
Delta,tsk-073,Task 073,2025-08-27,NA,2025-08-26,2025-09-25,NA,0.37453198003683563,Update_002,False,0.0,0.0,Initial
Delta,tsk-074,Task 074,2025-09-22,NA,2025-09-20,2025-10-10,NA,0.8377327816110232,Update_002,False,0.0,0.0,Initial
Delta,tsk-075,Task 075,2025-10-06,2025-11-14,2025-10-08,2025-11-14,39.0,1.0,Update_002,False,0.0,0.0,Initial
Delta,tsk-001,Task 001,2025-06-13,2025-09-13,2025-06-12,2025-08-04,92.0,1.0,Update_003,False,40.0,10.0,No Change
Delta,tsk-002,Task 002,2025-01-02,NA,2025-01-02,2025-01-19,NA,0.6568659824261617,Update_003,False,0.0,0.0,Initial
Delta,tsk-003,Task 003,2025-03-07,2025-05-06,2025-03-10,2025-03-24,60.0,1.0,Update_003,False,43.0,10.0,No Change
Delta,tsk-004,Task 004,2025-03-13,NA,2025-03-12,2025-04-24,NA,0.6699627491174844,Update_003,False,0.0,0.0,Initial
Delta,tsk-005,Task 005,2025-06-22,2025-09-14,2025-06-23,2025-08-13,84.0,0.5744506116541267,Update_003,False,32.0,10.0,No Change
Delta,tsk-006,Task 006,2025-07-11,NA,2025-07-13,2025-07-29,NA,0.6677665049193636,Update_003,False,0.0,0.0,Initial
Delta,tsk-007,Task 007,2025-06-18,NA,2025-06-16,2025-07-22,NA,0.4793015318023883,Update_003,False,0.0,0.0,Initial
Delta,tsk-008,Task 008,2025-07-11,2025-09-15,2025-07-13,2025-07-23,66.0,1.0,Update_003,False,54.0,10.0,No Change
Delta,tsk-009,Task 009,2025-06-23,2025-08-18,2025-06-22,2025-08-04,56.0,0.272886508050044,Update_003,False,14.0,10.0,No Change
Delta,tsk-010,Task 010,2025-09-12,2025-11-18,2025-09-14,2025-10-26,67.0,1.0,Update_003,False,23.0,10.0,No Change
Delta,tsk-011,Task 011,2025-06-12,2025-09-17,2025-06-15,2025-08-10,97.0,0.037291850601548215,Update_003,False,38.0,10.0,No Change
Delta,tsk-012,Task 012,2025-09-05,2025-12-07,2025-09-02,2025-10-22,93.0,1.0,Update_003,True,46.0,10.0,No Change
Delta,tsk-013,Task 013,2025-04-20,2025-07-01,2025-04-23,2025-06-08,72.0,1.0,Update_003,True,23.0,10.0,No Change
Delta,tsk-014,Task 014,2025-10-20,2026-01-07,2025-10-19,2025-12-13,79.0,1.0,Update_003,False,25.0,10.0,No Change
Delta,tsk-015,Task 015,2025-05-21,2025-08-14,2025-05-23,2025-06-30,85.0,0.023576623005125637,Update_003,False,45.0,10.0,Initial
Delta,tsk-016,Task 016,2025-08-31,2025-11-11,2025-08-28,2025-10-14,72.0,0.6402067441734614,Update_003,False,28.0,10.0,No Change
Delta,tsk-017,Task 017,2025-04-29,NA,2025-05-02,2025-06-29,NA,0.0018684664934271412,Update_003,False,0.0,0.0,Initial
Delta,tsk-018,Task 018,2025-02-06,2025-05-22,2025-02-07,2025-04-02,105.0,0.042868004604624935,Update_003,False,50.0,10.0,Initial
Delta,tsk-019,Task 019,2025-02-27,NA,2025-02-26,2025-03-24,NA,0.8611210891796759,Update_003,False,0.0,0.0,Initial
Delta,tsk-020,Task 020,2025-05-07,2025-08-05,2025-05-09,2025-06-16,90.0,1.0,Update_003,True,50.0,10.0,No Change
Delta,tsk-021,Task 021,2025-10-27,NA,2025-10-26,2025-12-25,NA,0.8684102775786233,Update_003,False,0.0,0.0,Initial
Delta,tsk-022,Task 022,2025-06-18,NA,2025-06-15,2025-07-05,NA,0.6751827961283687,Update_003,False,0.0,0.0,Initial
Delta,tsk-023,Task 023,2025-04-27,NA,2025-04-24,2025-05-10,NA,0.7700536355649689,Update_003,False,0.0,0.0,Initial
Delta,tsk-024,Task 024,2024-11-07,2025-01-14,2024-11-07,2024-12-14,68.0,0.8350411626574865,Update_003,False,31.0,10.0,No Change
Delta,tsk-025,Task 025,2025-04-04,NA,2025-04-06,2025-05-22,NA,0.6673547915286948,Update_003,False,0.0,0.0,Initial
Delta,tsk-026,Task 026,2024-12-20,2025-01-31,2024-12-21,2025-01-07,42.0,0.43663282933065367,Update_003,False,24.0,10.0,No Change
Delta,tsk-027,Task 027,2025-02-18,NA,2025-02-15,2025-04-05,NA,0.5906390685444244,Update_003,False,0.0,0.0,Initial
Delta,tsk-028,Task 028,2025-10-10,2025-12-16,2025-10-12,2025-10-26,67.0,1.0,Update_003,False,51.0,10.0,Initial
Delta,tsk-029,Task 029,2025-09-28,2025-11-21,2025-09-26,2025-10-17,54.0,0.6952134465705482,Update_003,False,35.0,10.0,No Change
Delta,tsk-030,Task 030,2025-04-17,2025-06-20,2025-04-16,2025-06-12,64.0,1.0,Update_003,True,8.0,10.0,Initial
Delta,tsk-031,Task 031,2025-05-01,2025-07-27,2025-04-30,2025-06-20,87.0,0.6610984431407498,Update_003,False,37.0,10.0,Initial
Delta,tsk-032,Task 032,2025-10-25,2025-11-30,2025-10-24,2025-11-27,36.0,0.8444462180683985,Update_003,False,3.0,3.0,Initial
Delta,tsk-033,Task 033,2025-07-17,2025-10-30,2025-07-19,2025-09-11,105.0,0.4342034123417873,Update_003,False,49.0,10.0,No Change
Delta,tsk-034,Task 034,2025-05-25,2025-06-28,2025-05-22,2025-06-02,34.0,0.5387812807584911,Update_003,False,26.0,10.0,No Change
Delta,tsk-035,Task 035,2025-09-04,NA,2025-09-03,2025-10-21,NA,0.003509093425919688,Update_003,False,0.0,0.0,Initial
Delta,tsk-036,Task 036,2025-10-24,NA,2025-10-27,2025-12-16,NA,0.6964920709795505,Update_003,False,0.0,0.0,Initial
Delta,tsk-037,Task 037,2025-06-04,2025-08-20,2025-06-06,2025-07-10,77.0,0.8938837064655514,Update_003,False,41.0,10.0,No Change
Delta,tsk-038,Task 038,2025-10-13,2025-11-30,2025-10-15,2025-11-03,48.0,1.0,Update_003,False,27.0,10.0,No Change
Delta,tsk-039,Task 039,2024-12-09,2025-01-29,2024-12-06,2024-12-21,51.0,0.6654149488066843,Update_003,True,39.0,10.0,No Change
Delta,tsk-040,Task 040,2025-05-04,NA,2025-05-01,2025-06-21,NA,0.6318008715551751,Update_003,False,0.0,0.0,Initial
Delta,tsk-041,Task 041,2025-09-12,2025-10-21,2025-09-12,2025-09-30,39.0,1.0,Update_003,False,21.0,10.0,No Change
Delta,tsk-042,Task 042,2025-06-20,NA,2025-06-23,2025-07-16,NA,0.6584855175791581,Update_003,False,0.0,0.0,Initial
Delta,tsk-043,Task 043,2024-11-04,NA,2024-11-04,2024-11-23,NA,0.7702995320513173,Update_003,True,0.0,0.0,Initial
Delta,tsk-044,Task 044,2024-11-30,NA,2024-11-29,2025-01-23,NA,0.002037495006840705,Update_003,False,0.0,0.0,Initial
Delta,tsk-045,Task 045,2025-02-19,NA,2025-02-21,2025-04-10,NA,0.5885422988693909,Update_003,False,0.0,0.0,Initial
Delta,tsk-046,Task 046,2025-07-11,2025-09-06,2025-07-08,2025-08-17,57.0,0.8632035503415605,Update_003,False,20.0,10.0,Initial
Delta,tsk-047,Task 047,2024-12-24,2025-01-29,2024-12-24,2025-01-18,36.0,1.0,Update_003,False,11.0,10.0,Slipped Further
Delta,tsk-048,Task 048,2024-12-12,2025-01-31,2024-12-13,2025-01-14,50.0,1.0,Update_003,False,17.0,10.0,No Change
Delta,tsk-049,Task 049,2025-03-30,2025-06-04,2025-03-31,2025-05-27,66.0,0.929306397648397,Update_003,True,8.0,10.0,No Change
Delta,tsk-050,Task 050,2025-07-13,NA,2025-07-12,2025-08-27,NA,0.32445246365548364,Update_003,False,0.0,0.0,Initial
Delta,tsk-051,Task 051,2025-02-28,NA,2025-03-02,2025-04-18,NA,0.39839968859369834,Update_003,False,0.0,0.0,Initial
Delta,tsk-052,Task 052,2025-10-28,2026-01-14,2025-10-25,2025-11-25,78.0,0.5422690865859797,Update_003,True,50.0,10.0,Initial
Delta,tsk-053,Task 053,2025-07-14,2025-09-12,2025-07-14,2025-08-15,60.0,1.0,Update_003,False,28.0,10.0,No Change
Delta,tsk-054,Task 054,2025-07-05,2025-08-04,2025-07-03,2025-07-22,30.0,1.0,Update_003,False,13.0,10.0,No Change
Delta,tsk-055,Task 055,2024-11-10,NA,2024-11-10,2024-12-15,NA,0.0052,Update_003,True,0.0,0.0,Initial
Delta,tsk-056,Task 056,2025-02-06,2025-05-29,2025-02-03,2025-04-03,112.0,1.0,Update_003,True,56.0,10.0,Initial
Delta,tsk-057,Task 057,2025-03-04,2025-05-06,2025-03-01,2025-04-28,63.0,1.0,Update_003,False,8.0,8.0,No Change
Delta,tsk-058,Task 058,2025-06-18,NA,2025-06-15,2025-07-10,NA,0.563164329893723,Update_003,False,0.0,0.0,Initial
Delta,tsk-059,Task 059,2025-06-27,NA,2025-06-30,2025-07-26,NA,0.734895935924435,Update_003,True,0.0,0.0,Initial
Delta,tsk-060,Task 060,2024-12-30,2025-02-28,2024-12-27,2025-02-03,60.0,1.0,Update_003,False,25.0,10.0,Initial
Delta,tsk-061,Task 061,2025-05-09,2025-08-07,2025-05-12,2025-07-06,90.0,0.01,Update_003,False,32.0,10.0,Initial
Delta,tsk-062,Task 062,2025-05-28,NA,2025-05-30,2025-07-27,NA,0.6559671889861073,Update_003,True,0.0,0.0,Initial
Delta,tsk-063,Task 063,2025-02-01,2025-02-15,2025-02-01,2025-02-25,14.0,0.9273793477347978,Update_003,False,-10.0,0.0,Initial
Delta,tsk-064,Task 064,2025-09-02,NA,2025-09-04,2025-09-15,NA,0.0068498135080466635,Update_003,True,0.0,0.0,Initial
Delta,tsk-065,Task 065,2025-06-13,2025-08-22,2025-06-10,2025-07-25,70.0,1.0,Update_003,True,28.0,10.0,Initial
Delta,tsk-066,Task 066,2025-10-18,2025-11-25,2025-10-17,2025-11-09,38.0,1.0,Update_003,False,16.0,10.0,Initial
Delta,tsk-067,Task 067,2025-03-09,2025-05-10,2025-03-09,2025-04-15,62.0,0.047215181747891494,Update_003,False,25.0,10.0,No Change
Delta,tsk-068,Task 068,2025-02-04,NA,2025-02-01,2025-02-20,NA,0.6901765115240723,Update_003,True,0.0,0.0,Initial
Delta,tsk-069,Task 069,2025-04-13,2025-06-09,2025-04-10,2025-05-16,57.0,0.02342697083842922,Update_003,False,24.0,10.0,Initial
Delta,tsk-070,Task 070,2025-02-13,2025-05-02,2025-02-13,2025-04-04,78.0,0.5813155338992111,Update_003,False,28.0,10.0,No Change
Delta,tsk-071,Task 071,2025-07-23,2025-10-30,2025-07-23,2025-09-17,99.0,1.0,Update_003,False,43.0,10.0,No Change
Delta,tsk-072,Task 072,2025-09-30,2025-12-15,2025-10-02,2025-11-09,76.0,1.0,Update_003,False,36.0,10.0,No Change
Delta,tsk-073,Task 073,2025-08-27,2025-09-01,2025-08-26,2025-09-25,5.0,1.0,Update_003,False,-24.0,0.0,Initial
Delta,tsk-074,Task 074,2025-09-22,2025-11-16,2025-09-20,2025-10-10,55.0,1.0,Update_003,False,37.0,10.0,Initial
Delta,tsk-075,Task 075,2025-10-06,2025-11-14,2025-10-08,2025-11-14,39.0,1.0,Update_003,False,0.0,0.0,No Change
Delta,tsk-001,Task 001,2025-06-13,2025-09-13,2025-06-12,2025-08-04,92.0,0.2130833288274723,Update_013,False,40.0,10.0,No Change
Delta,tsk-002,Task 002,2025-01-02,2025-02-12,2025-01-02,2025-01-19,41.0,1.0,Update_013,False,24.0,10.0,No Change
Delta,tsk-003,Task 003,2025-03-07,2025-05-16,2025-03-10,2025-03-24,70.0,1.0,Update_013,False,53.0,10.0,No Change
Delta,tsk-004,Task 004,2025-03-13,2025-06-18,2025-03-12,2025-04-24,97.0,1.0,Update_013,False,55.0,10.0,No Change
Delta,tsk-005,Task 005,2025-06-22,2025-10-20,2025-06-23,2025-08-13,120.0,1.0,Update_013,False,68.0,10.0,No Change
Delta,tsk-006,Task 006,2025-07-11,2025-07-20,2025-07-13,2025-07-29,9.0,1.0,Update_013,False,-9.0,0.0,No Change
Delta,tsk-007,Task 007,2025-06-18,2025-11-07,2025-06-16,2025-07-22,142.0,0.5981965264824795,Update_013,False,108.0,10.0,No Change
Delta,tsk-008,Task 008,2025-07-11,2025-10-01,2025-07-13,2025-07-23,82.0,1.0,Update_013,False,70.0,10.0,No Change
Delta,tsk-009,Task 009,2025-06-23,2025-10-08,2025-06-22,2025-08-04,107.0,1.0,Update_013,False,65.0,10.0,No Change
Delta,tsk-010,Task 010,2025-09-12,2025-11-18,2025-09-14,2025-10-26,67.0,1.0,Update_013,False,23.0,10.0,No Change
Delta,tsk-011,Task 011,2025-06-12,2025-09-12,2025-06-15,2025-08-10,92.0,0.13824659869959474,Update_013,False,33.0,10.0,Recovered
Delta,tsk-012,Task 012,2025-09-05,2026-02-13,2025-09-02,2025-10-22,161.0,1.0,Update_013,True,114.0,10.0,No Change
Delta,tsk-013,Task 013,2025-04-20,2025-07-01,2025-04-23,2025-06-08,72.0,1.0,Update_013,True,23.0,10.0,No Change
Delta,tsk-014,Task 014,2025-10-20,2026-02-18,2025-10-19,2025-12-13,121.0,1.0,Update_013,False,67.0,10.0,No Change
Delta,tsk-015,Task 015,2025-05-21,2025-08-14,2025-05-23,2025-06-30,85.0,1.0,Update_013,False,45.0,10.0,No Change
Delta,tsk-016,Task 016,2025-08-31,2025-11-11,2025-08-28,2025-10-14,72.0,1.0,Update_013,False,28.0,10.0,No Change
Delta,tsk-017,Task 017,2025-04-29,2025-08-27,2025-05-02,2025-06-29,120.0,0.41878638671002205,Update_013,False,59.0,10.0,No Change
Delta,tsk-018,Task 018,2025-02-06,2025-05-22,2025-02-07,2025-04-02,105.0,0.6654684661450593,Update_013,False,50.0,10.0,No Change
Delta,tsk-019,Task 019,2025-02-27,2025-04-09,2025-02-26,2025-03-24,41.0,1.0,Update_013,False,16.0,10.0,No Change
Delta,tsk-020,Task 020,2025-05-07,2025-08-05,2025-05-09,2025-06-16,90.0,1.0,Update_013,True,50.0,10.0,No Change
Delta,tsk-021,Task 021,2025-10-27,2026-02-08,2025-10-26,2025-12-25,104.0,0.8063139784454543,Update_013,False,45.0,10.0,No Change
Delta,tsk-022,Task 022,2025-06-18,2025-08-17,2025-06-15,2025-07-05,60.0,1.0,Update_013,False,43.0,10.0,No Change
Delta,tsk-023,Task 023,2025-04-27,2025-05-12,2025-04-24,2025-05-10,15.0,1.0,Update_013,False,2.0,2.0,No Change
Delta,tsk-024,Task 024,2024-11-07,2025-01-14,2024-11-07,2024-12-14,68.0,0.39698806971698364,Update_013,False,31.0,10.0,No Change
Delta,tsk-025,Task 025,2025-04-04,2025-07-20,2025-04-06,2025-05-22,107.0,0.3443724160694147,Update_013,False,59.0,10.0,No Change
Delta,tsk-026,Task 026,2024-12-20,2025-01-31,2024-12-21,2025-01-07,42.0,1.0,Update_013,False,24.0,10.0,No Change
Delta,tsk-027,Task 027,2025-02-18,2025-06-19,2025-02-15,2025-04-05,121.0,1.0,Update_013,False,75.0,10.0,No Change
Delta,tsk-028,Task 028,2025-10-10,2026-01-17,2025-10-12,2025-10-26,99.0,1.0,Update_013,False,83.0,10.0,No Change
Delta,tsk-029,Task 029,2025-09-28,2025-11-21,2025-09-26,2025-10-17,54.0,1.0,Update_013,False,35.0,10.0,No Change
Delta,tsk-030,Task 030,2025-04-17,2025-06-20,2025-04-16,2025-06-12,64.0,0.47014851144937986,Update_013,True,8.0,10.0,No Change
Delta,tsk-031,Task 031,2025-05-01,2025-07-27,2025-04-30,2025-06-20,87.0,1.0,Update_013,False,37.0,10.0,No Change
Delta,tsk-032,Task 032,2025-10-25,2025-12-08,2025-10-24,2025-11-27,44.0,1.0,Update_013,False,11.0,10.0,No Change
Delta,tsk-033,Task 033,2025-07-17,2025-10-30,2025-07-19,2025-09-11,105.0,0.023678694421754427,Update_013,False,49.0,10.0,No Change
Delta,tsk-034,Task 034,2025-05-25,2025-06-28,2025-05-22,2025-06-02,34.0,1.0,Update_013,False,26.0,10.0,No Change
Delta,tsk-035,Task 035,2025-09-04,2025-11-05,2025-09-03,2025-10-21,62.0,0.14909678285971137,Update_013,False,15.0,10.0,No Change
Delta,tsk-036,Task 036,2025-10-24,2026-02-12,2025-10-27,2025-12-16,111.0,0.8345013255931555,Update_013,False,58.0,10.0,No Change
Delta,tsk-037,Task 037,2025-06-04,2025-08-22,2025-06-06,2025-07-10,79.0,0.7937608722814209,Update_013,False,43.0,10.0,No Change
Delta,tsk-038,Task 038,2025-10-13,2025-12-06,2025-10-15,2025-11-03,54.0,0.6778785883417707,Update_013,False,33.0,10.0,No Change
Delta,tsk-039,Task 039,2024-12-09,2025-02-03,2024-12-06,2024-12-21,56.0,1.0,Update_013,True,44.0,10.0,Slipped Further
Delta,tsk-040,Task 040,2025-05-04,2025-07-04,2025-05-01,2025-06-21,61.0,1.0,Update_013,False,13.0,10.0,No Change
Delta,tsk-041,Task 041,2025-09-12,2025-11-02,2025-09-12,2025-09-30,51.0,0.3796354847450838,Update_013,False,33.0,10.0,No Change
Delta,tsk-042,Task 042,2025-06-20,2025-09-24,2025-06-23,2025-07-16,96.0,0.7320879458267967,Update_013,False,70.0,10.0,No Change
Delta,tsk-043,Task 043,2024-11-04,2025-01-15,2024-11-04,2024-11-23,72.0,0.4665133475024318,Update_013,True,53.0,10.0,No Change
Delta,tsk-044,Task 044,2024-11-30,2025-02-17,2024-11-29,2025-01-23,79.0,1.0,Update_013,False,25.0,10.0,No Change
Delta,tsk-045,Task 045,2025-02-19,2025-06-01,2025-02-21,2025-04-10,102.0,0.7657647783699839,Update_013,False,52.0,10.0,Slipped Further
Delta,tsk-046,Task 046,2025-07-11,2025-09-06,2025-07-08,2025-08-17,57.0,0.5336975563267844,Update_013,False,20.0,10.0,No Change
Delta,tsk-047,Task 047,2024-12-24,2025-01-29,2024-12-24,2025-01-18,36.0,1.0,Update_013,False,11.0,10.0,No Change
Delta,tsk-048,Task 048,2024-12-12,2025-01-31,2024-12-13,2025-01-14,50.0,1.0,Update_013,False,17.0,10.0,No Change
Delta,tsk-049,Task 049,2025-03-30,2025-06-06,2025-03-31,2025-05-27,68.0,0.9373232446382063,Update_013,True,10.0,10.0,No Change
Delta,tsk-050,Task 050,2025-07-13,2025-09-26,2025-07-12,2025-08-27,75.0,1.0,Update_013,False,30.0,10.0,No Change
Delta,tsk-051,Task 051,2025-02-28,2025-06-13,2025-03-02,2025-04-18,105.0,1.0,Update_013,False,56.0,10.0,No Change
Delta,tsk-052,Task 052,2025-10-28,2026-01-14,2025-10-25,2025-11-25,78.0,0.7318967214828807,Update_013,True,50.0,10.0,No Change
Delta,tsk-053,Task 053,2025-07-14,2025-09-12,2025-07-14,2025-08-15,60.0,1.0,Update_013,False,28.0,10.0,No Change
Delta,tsk-054,Task 054,2025-07-05,2025-08-10,2025-07-03,2025-07-22,36.0,1.0,Update_013,False,19.0,10.0,No Change
Delta,tsk-055,Task 055,2024-11-10,2025-02-06,2024-11-10,2024-12-15,88.0,0.945658736774805,Update_013,True,53.0,10.0,No Change
Delta,tsk-056,Task 056,2025-02-06,2025-06-29,2025-02-03,2025-04-03,143.0,1.0,Update_013,True,87.0,10.0,No Change
Delta,tsk-057,Task 057,2025-03-04,2025-05-27,2025-03-01,2025-04-28,84.0,1.0,Update_013,False,29.0,10.0,No Change
Delta,tsk-058,Task 058,2025-06-18,2025-07-01,2025-06-15,2025-07-10,13.0,1.0,Update_013,False,-9.0,0.0,No Change
